ID	Name	Definition	Synonyms	URI	is obsolete
UBERON_0002576	temporal pole	Anterior component of the temporal lobe (rostral boundary) extends caudally to the entorhinal cortex. The medial and lateral boundaries are the medial aspect of the temporal lobe and the superior or inferior temporal sulci, respectively (Christine Fennema-Notestine).	polus temporalis,temporopolar cortex,temporal pole, cerebral cortex	http://purl.obolibrary.org/obo/UBERON_0002576	false
UBERON_0002626	head of caudate nucleus	Largest part of the caudate nucleus lying lateral to and protruding into the anterior of the lateral ventricle	caput (caudatus),caudate nuclear head,caput nuclei caudati,head of the caudate nucleus	http://purl.obolibrary.org/obo/UBERON_0002626	false
UBERON_0002702	middle frontal gyrus	Component of the frontal lobe, lateral aspect (Christine Fennema-Notestine).	gyrus frontalis medialis,intermediate frontal gyrus,medial frontal gyrus,gyrus F2,gyrus frontalis secundus,gyrus frontalis medialis (Winters),middle (medial) frontal gyrus,medial frontal gyrus (Mai),gyrus frontalis medius	http://purl.obolibrary.org/obo/UBERON_0002702	false
UBERON_0002703	precentral gyrus	Component of the frontal lobe. The appearance and disappearance of the central sulcus is the rostral and caudal boundaries of the precentral gyrus respectively. The medial boundary is specific frontal gyri (superior, middle and inferior) whereas the lateral boundary is the medial bank of the central sulcus (Christine Fennema-Notestine).	prerolandic gyrus,precentral convolution,motor cortex (Noback),gyrus centralis anterior,anterior central gyrus,gyrus praecentralis	http://purl.obolibrary.org/obo/UBERON_0002703	false
UBERON_0002739	medial dorsal nucleus of thalamus	The medial dorsal nucleus (or dorsomedial nucleus of thalamus) is a large nucleus in the thalamus. It receives inputs from the Pre-Frontal Cortex and the Limbic System and in turn relays them to the Pre-Frontal Association Cortex. As a result, it plays a crucial role in attention, planning, organization, abstract thinking, multi-tasking and active memory. The connections of the medial dorsal nucleus have even been used to delineate the prefrontal cortex of the Göttingen minipig brain. By stereology the number of brain cells in the region has been estimated to around 6.43 million neurons in the adult human brain and 36.3 million glial cells, and with the newborn having quite different numbers: around 11.2 million neurons and 10.6 million glial cells. Lesions of the medial dorsal nucleus have been associated with Wernicke's encephalopathy [WP,unvetted].	dorsomedial nucleus of thalamus,mediodorsal thalamic nucleus,medial nuclear group of thalamus,mediodorsal nucleus of thalamus,dorsal medial nucleus of thalamus,nucleus dorsomedialis thalami,medial dorsal thalamic nucleus,medial thalamic nucleus,dorsomedial nuclear group,nucleus medialis dorsalis,medial dorsal nucleus,mediodorsal nucleus,medial nuclear group,dorsomedial nucleus,medial thalamic nuclei,mediodorsal nucleus of the thalamus,dorsal thalamus medial division,nuclei mediales (thalami),nucleus mediodorsalis thalami,nucleus thalamicus mediodorsalis,nucleus medialis dorsalis (Hassler),medial group of the dorsal thalamus,medial thalamic nuclear group,nucleus medialis dorsalis thalami	http://purl.obolibrary.org/obo/UBERON_0002739	false
UBERON_0002751	inferior temporal gyrus	Component of the temporal lobe, lateral aspect. The rostral boundary is the rostral extent of the inferior temporal sulcus whereas the caudal boundary is designated as the temporo-occipital incisure on the cortical surface. The occipitotemporal sulcus is the medial boundary and the inferior temporal sulcus is the lateral boundary (Christine Fennema-Notestine).	gyrus temporalis inferior,lateral occipitotemporal gyrus (heimer-83),inferotemporal cortex,IT cortex,gyrus temporalis inferior	http://purl.obolibrary.org/obo/UBERON_0002751	false
UBERON_0002766	fusiform gyrus	The fusiform gyrus is part of the temporal lobe. It is also known as the (discontinuous) occipitotemporal gyrus. Other sources have the fusiform gyrus above the occipitotemporal gyrus and underneath the parahippocampal gyrus. [WP,unvetted].	occipitotemporal gyrus,gyrus occipitotemporalis lateralis,lateral occipitotemporal gyrus,medial occipitotemporal gyrus-1 (heimer),gyrus occipito-temporalis lateralis,lateral occipito-temporal gyrus,gyrus fusiformis,t4,occipito-temporal gyrus	http://purl.obolibrary.org/obo/UBERON_0002766	false
UBERON_0002769	superior temporal gyrus	Component of the temporal lobe, lateral aspect. The rostral boundary is the rostral extent of the ssuperior temporal sulcus. The caudal boundary is the cauday portion of the superior temporal gyrus (posterior to becoming continuous with the supramarginal gyrus). The medial boundary is the lateral fissure (and when present the supramarginal gyrus), and the lateral boundary is the superior temporal suclus (Christine Fennema-Notestine).	gyrus temporalis superior,gyrus temporalis superior	http://purl.obolibrary.org/obo/UBERON_0002769	false
UBERON_0002771	middle temporal gyrus	Component of the temporal lobe, lateral aspect. The rostral boundary is the rostral extent of the superior temporal sulcus whereas the caudal boundary is the temporo-occipital incisure on the cortical surface. The superior temporal sulcus is the medial boundary and the inferior temporal sulcus is the lateral boundary (Christine Fennema-Notestine).	gyrus temporalis medius,intermediate temporal gyrus,middle (medial) temporal gyrus,medial temporal gyrus,inferior temporal gyrus (Seltzer)	http://purl.obolibrary.org/obo/UBERON_0002771	false
UBERON_0002795	frontal pole	Component of the frontal lobe. The rostral and caudal boundaries of the frontal pole are the superior frontal gyrus and the rostral division of the middle frontal gyrus respectively (Christine Fennama-Notestine).	polus frontalis,frontal pole, cerebral cortex	http://purl.obolibrary.org/obo/UBERON_0002795	false
UBERON_0002802	left parietal lobe	Parietal lobe of the left hemisphere of the brain		http://purl.obolibrary.org/obo/UBERON_0002802	false
UBERON_0002803	right parietal lobe	Parietal lobe of the right hemisphere of the brain		http://purl.obolibrary.org/obo/UBERON_0002803	false
UBERON_0002806	left occipital lobe	An occipital lobe that is part of a left cerebral hemisphere.		http://purl.obolibrary.org/obo/UBERON_0002806	false
UBERON_0002807	right occipital lobe	An occipital lobe that is part of a right cerebral hemisphere.		http://purl.obolibrary.org/obo/UBERON_0002807	false
UBERON_0002998	inferior frontal gyrus	Component of the frontal lobe, lateral aspect. The rostral boundary is the first appearance of the inferior frontal sulcus whereas the caudal boundary is the precentral gyrus. The medial and lateral boundaries are the lateral bank of the inferior frontal sulcus and the medial bank of the lateral orbital sulcus and/or the circular insular sulcus respectively (Christein Fennema-Notestine).	inferior frontal convolution,regio subfrontalis,gyrus frontalis inferior,gyrus frontalis tertius,gyrus F3	http://purl.obolibrary.org/obo/UBERON_0002998	false
UBERON_0003210	blood-cerebrospinal fluid barrier	barrier in the choroid plexus located in the lateral, third, and fourth brain ventricles that controls the entrance of substances into the cerebrospinal fluid from the blood[MP].	blood-CSF barrier	http://purl.obolibrary.org/obo/UBERON_0003210	false
UBERON_0003714	neural tissue	Portion of tissue in the nervous system which consists of neurons and glial cells, and may also contain parts of the vasculature.	nervous tissue,portion of neural tissue,nerve tissue	http://purl.obolibrary.org/obo/UBERON_0003714	false
UBERON_0004024	medial ganglionic eminence	A distinct elevation of a transient proliferating cell mass of the fetal subventricular zone; this mass contributes most of its cells to the neocortex; however, hippocampal neurons, thalamus, septum and olfactory bulb neurons are also partly derived from the MGE.	MGE	http://purl.obolibrary.org/obo/UBERON_0004024	false
UBERON_0004167	orbitofrontal cortex	The region of the cerebral cortex covering the basal surface of the frontal lobes; this region normally controls emotion and decision making	fronto-orbital cortex,orbital frontal cortex,orbito-frontal cortex,segment of cortex of frontal lobe	http://purl.obolibrary.org/obo/UBERON_0004167	false
UBERON_0005291	embryonic tissue	A portion of tissue that is part of an embryo.	portion of embryonic tissue,developing tissue	http://purl.obolibrary.org/obo/UBERON_0005291	false
